,chain,protocol,protocol_category,protocol_chains,protocol_mcaptvl,protocol_tvl,protocol_mcap,protocol_strikeTvl
402,Celo,YieldWolf,Yield,"['Fantom', 'Avalanche', 'Cronos', 'BSC', 'Polygon', 'Celo', 'Harmony']",,1135.5209704709107,,True
403,Celo,Numoen,Derivatives,"['Arbitrum', 'Celo']",,619.037233157892,,False
404,Celo,Gamma,Yield,"['Polygon', 'Arbitrum', 'Ethereum', 'Optimism', 'Celo']",76480.99219013538,120.84277325537825,9242175.197578885,True
405,Celo,Crypto Lottery,Prediction Market,"['BSC', 'Polygon', 'KCC', 'Avalanche', 'Celo', 'CSC']",,0.673308,,False
406,Celo,Talent Protocol,Services,['Celo'],,0.008367684654381126,,False
407,Celo,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
408,Celo,DAO Maker Vesting,Services,"['Celo', 'Fantom', 'Step', 'Polygon', 'BSC', 'Ethereum']",,0.0,255386443.99232692,False
409,Celo,ImpactMarket,Yield,['Celo'],,0.0,2043146.6723236085,True
410,Celo,EthicHub,Lending,"['Celo', 'Ethereum']",,0.0,1285592.8325208074,False
411,Cardano,Minswap,Dexes,['Cardano'],,48188708.9280637,0.0,False
412,Cardano,Indigo,CDP,['Cardano'],0.3144859322845658,18971755.07915179,5966350.083141497,False
413,Cardano,WingRiders,Dexes,['Cardano'],,16629670.188299809,0.0,False
414,Cardano,Djed Stablecoin,CDP,['Cardano'],,11446248.534239076,,False
415,Cardano,MuesliSwap,Dexes,"['Cardano', 'Milkomeda C1', 'smartBCH']",,7710595.34739169,0.0,False
416,Cardano,Liqwid,Lending,['Cardano'],,7478167.278315514,0.0,False
417,Cardano,SundaeSwap,Dexes,['Cardano'],,7228203.683541199,0.0,False
418,Cardano,Optim Finance,Lending,['Cardano'],,3077807.5289078,,False
419,Cardano,Aada,Lending,['Cardano'],,1791191.7547631857,0.0,False
420,Cardano,Lending Pond,Lending,['Cardano'],,765782.816049,,False
421,Cardano,ADAX Pro,Dexes,['Cardano'],2.827096646978309,154604.0,437080.45000943454,False
422,Cardano,FluidTokens,Lending,['Cardano'],,82879.50919499999,,False
423,Cardano,MeowSwapFi,Dexes,['Cardano'],,37067.32034818445,0.0,False
424,Cardano,VyFinance,Staking,['Cardano'],,0.0,0.0,False
425,Cardano,Meld,Lending,['Cardano'],,0.0,25286353.73749843,False
426,Cardano,Revuto,Services,['Cardano'],,0.0,1964770.2424566392,False
427,Cardano,Genius Yield,Dexes,['Cardano'],,0.0,0.0,False
428,EOS,EOS REX,Lending,['EOS'],18.492870594358784,73300219.085928,1355531466.0942144,False
429,EOS,DefiBox,Dexes,"['EOS', 'Wax', 'BSC']",0.13845921501450942,37272959.69766784,5160784.741006535,False
430,EOS,PayCash,Dexes,['EOS'],,6090836.4507,0.0,False
431,EOS,DeFis Network,Dexes,['EOS'],,3913699.836686686,0.0,False
432,EOS,WhaleEx,Dexes,['EOS'],,3096664.1821470666,,False
433,EOS,pNetwork,Cross Chain,"['BSC', 'Ultra', 'Ethereum', 'Polygon', 'EOS', 'LBRY', 'Telos', 'Algorand', 'Arbitrum']",6.2119673873608745,2947714.554625344,18311106.68058162,False
434,EOS,Equilibrium,CDP,['EOS'],3.9839084510785434,849348.84992976,3383728.0611490123,False
435,EOS,Vigor,Lending,['EOS'],0.24204278206826357,846202.5183344712,204817.2117308462,False
436,EOS,NewDex,Dexes,['EOS'],3.090329517873201,327334.039682982,1011570.0450369971,False
437,EOS,Pizza,Lending,['EOS'],,319400.5584,0.0,False
438,EOS,DMD Finance,Staking,['EOS'],,191119.43548924022,0.0,False
439,EOS,BetHash,Prediction Market,['EOS'],,130899.915465,,False
440,EOS,SportBet,Prediction Market,['EOS'],,96596.57397547721,0.0,False
441,EOS,OGX,Synthetics,['EOS'],,47855.30931595081,0.0,False
442,EOS,Dapp Account DAO,Yield,['EOS'],,35376.09024223,,True
443,EOS,AtomicHub,Dexes,"['Wax', 'EOS']",,17903.479077,,False
444,EOS,DolphinSwap,Dexes,['EOS'],,12547.645159646834,,False
445,EOS,Alcor Exchange,Dexes,"['Wax', 'EOS']",,4730.1972154000005,,False
446,EOS,OBSwap,Dexes,['EOS'],,1989.1281830190974,,False
447,EOS,Chintai,Lending,['EOS'],,1825.429816979739,0.0,False
448,EOS,eCurve,Dexes,['EOS'],,0.0,,False
449,Waves,Vires Finance,Lending,['Waves'],0.0516126657018803,98656513.01542434,5091925.625578299,False
450,Waves,Swop,Dexes,['Waves'],0.0632460941984358,8365349.334289947,529075.6719993241,False
451,Waves,Neutrino,Indexes,['Waves'],1.1693652802324728,6567696.063040111,7680035.747238608,False
452,Waves,WX Network,Dexes,['Waves'],,2831210.197594748,0.0,False
453,Waves,Pluto,Reserve Currency,['Waves'],,1452897.188749006,,False
454,Waves,PepeTeam sWAVES,Liquid Staking,['Waves'],,610723.9526133438,,True
455,Waves,Puzzle Swap,Dexes,['Waves'],,416814.660388224,0.0,False
456,Canto,Canto Dex,Dexes,['Canto'],,64269717.61003011,,False
457,Canto,Canto Lending,Lending,['Canto'],,35263805.323314205,,False
458,Canto,Beefy,Yield Aggregator,"['Optimism', 'Polygon', 'BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Canto', 'Avalanche', 'Kava', 'Cronos', 'Metis', 'Moonbeam', 'Moonriver', 'Fuse', 'Oasis', 'Aurora', 'Celo', 'Harmony', 'Heco']",2.5133331893359077,15635397.956859998,39296964.61345107,True
459,Canto,Velocimeter,,['Canto'],,14166624.461194623,,False
460,Canto,Y2R,Yield Aggregator,['Canto'],,272769.74975470704,,True
461,Canto,Forteswap,Dexes,['Canto'],,170029.72709595744,,False
462,Canto,CantoSwap,Dexes,['Canto'],,107274.77051659104,,False
463,Canto,cantOHM,Reserve Currency,['Canto'],,782.9818563315218,,False
464,Canto,Manifesto,Reserve Currency,['Canto'],,0.0,,False
465,Ronin,Katana DEX,Dexes,['Ronin'],,83851822.87061615,,False
466,MultiversX,xExchange,Dexes,['MultiversX'],0.46350749097899596,76229284.51969573,35332844.406848185,False
467,MultiversX,Proteo Defi,Farm,['MultiversX'],,4522209.035185179,0.0,False
468,MultiversX,Ashswap,Dexes,['MultiversX'],,2412307.744517764,0.0,False
469,MultiversX,QuantumX Network,Services,['MultiversX'],,324372.46352112,,False
470,MultiversX,Jexchange,Dexes,['MultiversX'],,65017.576917459686,,False
471,MultiversX,EsdtMarket,Dexes,['MultiversX'],,9730.770991482788,,False
472,Gnosis,RealT,,['Gnosis'],,79595224.46646081,,True
473,Gnosis,Curve,Dexes,"['Ethereum', 'Optimism', 'Arbitrum', 'Polygon', 'Fantom', 'Gnosis', 'Celo', 'Avalanche', 'Kava', 'Moonbeam', 'Aurora', 'Harmony']",32.60683217284777,23767815.65631014,774993176.2204884,False
474,Gnosis,Agave,Lending,['Gnosis'],0.07200071034065787,11497958.571528528,827861.18461751,False
475,Gnosis,Swapr,Dexes,"['Gnosis', 'Ethereum', 'Arbitrum']",0.06641020285477046,10243751.00377693,680289.5821545845,False
476,Gnosis,Honeyswap,Dexes,"['Gnosis', 'Polygon']",,6125530.5490616625,0.0,False
477,Gnosis,StakeWise,Liquid Staking,"['Ethereum', 'Gnosis']",7.089592228366525,5278415.100031782,37421810.671277836,True
478,Gnosis,Azuro,Prediction Market,"['Gnosis', 'Polygon']",,4517149.875627266,,False
479,Gnosis,Sushi,,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm', 'Optimism', 'Moonbeam', 'Bittorrent', 'Kava', 'Metis']",,3646232.631719271,,True
480,Gnosis,Balancer V2,Dexes,"['Ethereum', 'Polygon', 'Arbitrum', 'Gnosis']",,2872109.0377112203,,False
481,Gnosis,Connext,Cross Chain,"['Gnosis', 'Fantom', 'BSC', 'Avalanche', 'Milkomeda C1', 'Polygon', 'Evmos', 'Boba', 'Optimism', 'Ethereum', 'Arbitrum', 'Moonriver', 'Fuse', 'Moonbeam', 'Cronos', 'Harmony']",,2584317.470780966,,False
482,Gnosis,Gardens DAO,Services,['Gnosis'],,1854992.631437708,,False
483,Gnosis,Hop Protocol,Cross Chain,"['Ethereum', 'Arbitrum', 'Optimism', 'Polygon', 'Gnosis']",13.446903045014034,1319842.5781450805,17747795.182998255,False
484,Gnosis,Levinswap,Dexes,['Gnosis'],0.0006505445676722164,427840.55683081906,278.3293500761455,False
485,Gnosis,BAO Finance,,"['Ethereum', 'Gnosis', 'BSC', 'Polygon']",7.781453863127937,383081.7412781799,2980932.89556287,False
486,Gnosis,Elk,Dexes,"['Polygon', 'Kava', 'Avalanche', 'BSC', 'Fantom', 'Elastos', 'Gnosis', 'Ethereum', 'Cronos', 'Arbitrum', 'Optimism', 'IoTeX', 'Telos', 'Fuse', 'KCC', 'Heco', 'Bittorrent', 'OKExChain', 'Moonriver', 'Harmony', 'Hoo']",17.12543751249723,112179.45462803118,1921122.240418366,False
487,Gnosis,Jarvis Network,Derivatives,"['Polygon', 'Arbitrum', 'Optimism', 'BSC', 'Gnosis', 'Avalanche']",47.223170171404945,104954.32223693997,4956275.819219487,False
488,Gnosis,Superfluid,Payments,"['Polygon', 'Arbitrum', 'Gnosis', 'Optimism', 'Avalanche', 'BSC']",,83284.16649894124,,False
489,Gnosis,ACryptoS,Yield Aggregator,"['BSC', 'Optimism', 'Kava', 'Fantom', 'Ethereum', 'Arbitrum', 'Cronos', 'Moonbeam', 'Astar', 'Polygon', 'Avalanche', 'Gnosis', 'Moonriver', 'Harmony']",29.76302861958378,81615.23028,2429116.434617561,True
490,Gnosis,Hundred Finance,Lending,"['Optimism', 'Fantom', 'Arbitrum', 'Moonriver', 'Gnosis', 'Polygon', 'Harmony', 'Ethereum']",15.098230088969606,79487.06831518789,1200114.0465203524,False
491,Gnosis,Ankr,Liquid Staking,"['Ethereum', 'BSC', 'Avalanche', 'Fantom', 'Polkadot', 'Gnosis', 'Kusama']",5204.416528681205,56140.0,292175943.92016286,True
492,Gnosis,QiDao,CDP,"['Polygon', 'Fantom', 'Optimism', 'Ethereum', 'Metis', 'Arbitrum', 'Avalanche', 'BSC', 'Moonbeam', 'Gnosis', 'Harmony', 'Moonriver']",117.77478413644714,55933.797137109184,6587590.883754859,False
493,Gnosis,Tornado Cash,Privacy,"['Ethereum', 'BSC', 'Polygon', 'Arbitrum', 'Avalanche', 'Gnosis', 'Optimism']",245.04443933350422,49999.8,12252172.957787344,False
494,Gnosis,EmpireDEX,Dexes,"['BSC', 'Cronos', 'Empire', 'Fantom', 'Polygon', 'Ethereum', 'Avalanche', 'Gnosis', 'Kava']",,46249.137460882026,,False
495,Gnosis,Symmetric,Dexes,"['Gnosis', 'Celo', 'Kava']",,36863.565755008596,0.0,False
496,Gnosis,O3 Swap,Cross Chain,"['BSC', 'Ethereum', 'Polygon', 'Arbitrum', 'Optimism', 'Avalanche', 'Fantom', 'Cube', 'Bitgert', 'KCC', 'Metis', 'Gnosis', 'Celo', 'Astar']",75.79316079204885,34790.67,2636894.84537311,False
497,Gnosis,Component,Dexes,"['Ethereum', 'BSC', 'Gnosis']",1.5328480092934957,32073.72619936447,49164.14735532047,False
498,Gnosis,Autofarm,Yield Aggregator,"['BSC', 'Polygon', 'Cronos', 'Fantom', 'Heco', 'Oasis', 'Avalanche', 'OKExChain', 'Moonriver', 'Celo', 'Harmony', 'Velas', 'Gnosis', 'Boba', 'Aurora', 'KCC', 'Wanchain', 'Evmos']",1360.7961104799533,14189.773828435169,19309389.034324814,True
499,Gnosis,DeHive,Indexes,"['Ethereum', 'BSC', 'Gnosis', 'Polygon']",34.75689059658733,8983.454483314192,312236.94465597335,False
500,Gnosis,BoringDAO,Cross Chain,"['Bitcoin', 'Litecoin', 'Ethereum', 'Metis', 'Doge', 'IoTeX', 'BSC', 'Aurora', 'Optimism', 'Arbitrum', 'Polygon', 'Avalanche', 'Fantom', 'Heco', 'OKExChain', 'KCC', 'Gnosis', 'Harmony', 'Oasis', 'Boba']",781.7035853421522,4646.019661456574,3631810.226930736,False
501,Gnosis,UniCrypt,Launchpad,"['Ethereum', 'BSC', 'Polygon', 'Avalanche', 'Gnosis']",8837.096444245299,1878.6797659789245,16602074.279807942,False
502,Rootstock,MoneyOnChain,Lending,['Rootstock'],,46152747.1676922,,False
503,Rootstock,Sovryn,Dexes,['Rootstock'],0.9669984298538374,26430002.369999994,25557770.792823195,False
504,Rootstock,BabelFish,Yield,['Rootstock'],,5068421.695382849,,True
505,Rootstock,Tropykus Finance,Lending,['Rootstock'],,1228198.9263893,,False
506,Rootstock,RskSwap,Dexes,['Rootstock'],,77237.41254974483,,False
507,Rootstock,Blindex,Algo-Stables,['Rootstock'],,16402.255713000857,,False
508,Rootstock,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
509,Aurora,Bastion,Lending,['Aurora'],0.025350206230321293,49448911.79722678,1253540.1119246664,False
510,Aurora,Aurora Plus,Services,['Aurora'],4.510992460294398,8072716.48142171,36415963.181787655,False
511,Aurora,Trisolaris,Dexes,['Aurora'],0.10025794552820914,6095374.264218109,611109.700956027,False
512,Aurora,Aurigami,Lending,['Aurora'],0.4517659441433456,3793583.9877748517,1713812.051924184,False
513,Aurora,Rift Finance,Yield,"['Aurora', 'Ethereum']",,640037.8072684587,,True
514,Aurora,Polaris Finance,Dexes,['Aurora'],,477173.4475112225,0.0,False
515,Aurora,Arctic,Dexes,['Aurora'],,442510.3824030943,,False
516,Aurora,Nearpad,Dexes,['Aurora'],0.4037620035778418,402485.5826370064,162508.38525671273,False
517,Aurora,AuroraSwap,Dexes,['Aurora'],,272563.21516739466,,False
518,Aurora,WannaSwap,Dexes,['Aurora'],0.20823704480961705,230577.54188181905,48014.785920935705,False
519,Aurora,Beefy,Yield Aggregator,"['Optimism', 'Polygon', 'BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Canto', 'Avalanche', 'Kava', 'Cronos', 'Metis', 'Moonbeam', 'Moonriver', 'Fuse', 'Oasis', 'Aurora', 'Celo', 'Harmony', 'Heco']",230.7811241498773,170278.07087,39296964.61345107,True
520,Aurora,PinkPea Finance,Yield Aggregator,['Aurora'],,158335.7734547346,0.0,True
521,Aurora,Rose,Dexes,['Aurora'],,126404.10177922015,0.0,False
522,Aurora,DODO,Dexes,"['Ethereum', 'BSC', 'Arbitrum', 'Polygon', 'Aurora']",888.7002958006442,104544.96942239715,92909145.25015365,False
523,Aurora,Vaporwave,Yield Aggregator,['Aurora'],,90612.76999999999,0.0,True
524,Aurora,BoringDAO,Cross Chain,"['Bitcoin', 'Litecoin', 'Ethereum', 'Metis', 'Doge', 'IoTeX', 'BSC', 'Aurora', 'Optimism', 'Arbitrum', 'Polygon', 'Avalanche', 'Fantom', 'Heco', 'OKExChain', 'KCC', 'Gnosis', 'Harmony', 'Oasis', 'Boba']",58.271614587082084,62325.54654038799,3631810.226930736,False
525,Aurora,KillSwitch,Yield Aggregator,"['BSC', 'Aurora', 'KCC', 'CLV']",,58971.313484773396,0.0,True
526,Aurora,BlueBit,Yield Aggregator,['Aurora'],,38331.277186961,0.0,True
527,Aurora,Impossible Finance,Launchpad,"['BSC', 'Aurora', 'OKExChain', 'Avalanche', 'Kava', 'Boba', 'Moonbeam']",9.718804523455747,34860.06325875117,338798.14048710436,False
528,Aurora,Thetanuts Finance,Options Vault,"['Ethereum', 'Fantom', 'Polygon', 'Boba', 'BSC', 'Avalanche', 'Aurora']",,32024.356689749722,,False
529,Aurora,Pickle,Yield Aggregator,"['Ethereum', 'Optimism', 'Arbitrum', 'Polygon', 'Aurora', 'Metis', 'Moonbeam', 'Moonriver', 'OKExChain', 'Cronos', 'Kava', 'Harmony']",63.190747507584675,26859.877632000003,1697295.7455283336,True
530,Aurora,Curve,Dexes,"['Ethereum', 'Optimism', 'Arbitrum', 'Polygon', 'Fantom', 'Gnosis', 'Celo', 'Avalanche', 'Kava', 'Moonbeam', 'Aurora', 'Harmony']",45049.44268000718,17203.169009778412,774993176.2204884,False
531,Aurora,Autofarm,Yield Aggregator,"['BSC', 'Polygon', 'Cronos', 'Fantom', 'Heco', 'Oasis', 'Avalanche', 'OKExChain', 'Moonriver', 'Celo', 'Harmony', 'Velas', 'Gnosis', 'Boba', 'Aurora', 'KCC', 'Wanchain', 'Evmos']",2175.2517596005514,8876.85250642926,19309389.034324814,True
532,Aurora,Amaterasu Finance,Dexes,['Aurora'],,8729.257123778783,0.0,False
533,Aurora,Crafting Finance,Synthetics,"['Aurora', 'Ethereum']",,7618.641507967326,0.0,False
534,Aurora,WePiggy,Lending,"['Ethereum', 'OKExChain', 'Arbitrum', 'BSC', 'Optimism', 'Harmony', 'Polygon', 'Moonbeam', 'Moonriver', 'Oasis', 'Heco', 'Aurora']",,2457.1058104169997,0.0,False
535,Aurora,Ante Finance,Insurance,"['Ethereum', 'Avalanche', 'BSC', 'Polygon', 'Optimism', 'Fantom', 'Aurora', 'Arbitrum']",,1795.61,,False
536,Aurora,OpenBiSea,Dexes,"['Aurora', 'Kava', 'BSC', 'Polygon']",,685.220368498942,,False
537,Aurora,UNO farm,Yield Aggregator,"['Polygon', 'BSC', 'Aurora', 'Avalanche']",,538.2644471485177,,True
538,Aurora,Magik Farm,Yield Aggregator,"['Avalanche', 'BSC', 'Fantom', 'Cronos', 'Aurora']",,25.731455904,,True
539,Near,Ref Finance,Dexes,['Near'],0.09054415702324682,36797302.106301144,3331780.6999447816,False
540,Near,Meta Pool,Liquid Staking,['Near'],,18238915.566480003,0.0,True
541,Near,LiNEAR Protocol,Liquid Staking,['Near'],,11728525.25046435,0.0,True
542,Near,Burrow,Lending,['Near'],0.004555389172061575,10816737.655962385,49274.44959500175,False
543,Near,Stader,Liquid Staking,"['Ethereum', 'Hedera', 'BSC', 'Fantom', 'Near', 'Terra2']",3.6053203198714785,7147513.608302384,25769076.048570495,True
544,Near,Orderly Network,Dexes,['Near'],,6536012.021247953,,False
545,Near,Phoenix Bonds,Yield Aggregator,['Near'],,2336979.4304576516,,True
546,Near,PembRock Finance,Yield,['Near'],,1733079.376482993,0.0,True
547,Near,Tonic,Dexes,['Near'],,288639.1354665073,,False
548,Near,Jumbo Exchange,Dexes,['Near'],,270710.7967794057,0.0,False
549,Near,Spin,,['Near'],,237508.62951975834,,False
550,Near,Roketo,Payments,['Near'],,42187.61682137654,,False
551,Near,Oin Finance,Algo-Stables,"['Ethereum', 'Near', 'Harmony']",7.838551555197168,17512.19863096546,137270.27181367602,False
552,Near,LazyFi,Gaming,['Near'],,141.6997891861978,,False
553,Moonbeam,Moonwell Artemis,Lending,['Moonbeam'],0.11545849952719842,33128123.15424125,3824923.3915409343,False
554,Moonbeam,Lido,Liquid Staking,"['Ethereum', 'Solana', 'Moonbeam', 'Moonriver', 'Terra Classic']",92.70447926565731,22487702.23978558,2084710726.020478,True
555,Moonbeam,StellaSwap,Dexes,['Moonbeam'],0.09047902886115353,16038582.874960683,1451155.4028355703,False
556,Moonbeam,Beefy,Yield Aggregator,"['Optimism', 'Polygon', 'BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Canto', 'Avalanche', 'Kava', 'Cronos', 'Metis', 'Moonbeam', 'Moonriver', 'Fuse', 'Oasis', 'Aurora', 'Celo', 'Harmony', 'Heco']",16.8542092373492,2331581.6280699996,39296964.61345107,True
557,Moonbeam,Curve,Dexes,"['Ethereum', 'Optimism', 'Arbitrum', 'Polygon', 'Fantom', 'Gnosis', 'Celo', 'Avalanche', 'Kava', 'Moonbeam', 'Aurora', 'Harmony']",356.1854990713865,2175813.3844330497,774993176.2204884,False
558,Moonbeam,BeamSwap Classic,Dexes,['Moonbeam'],0.2153317326783982,2017512.978290856,434434.5653165256,False
559,Moonbeam,ACryptoS,Yield Aggregator,"['BSC', 'Optimism', 'Kava', 'Fantom', 'Ethereum', 'Arbitrum', 'Cronos', 'Moonbeam', 'Astar', 'Polygon', 'Avalanche', 'Gnosis', 'Moonriver', 'Harmony']",8.414892138131579,288668.75471999997,2429116.434617561,True
560,Moonbeam,Zenlink,Dexes,"['Astar', 'Moonriver', 'Moonbeam']",6.565257062079113,194503.48991974513,1276965.4107946404,False
561,Moonbeam,Solarflare,Dexes,['Moonbeam'],,184569.46445635823,0.0,False
562,Moonbeam,BeamSwap Stable AMM,Dexes,['Moonbeam'],,156067.3537202955,,False
563,Moonbeam,QiDao,CDP,"['Polygon', 'Fantom', 'Optimism', 'Ethereum', 'Metis', 'Arbitrum', 'Avalanche', 'BSC', 'Moonbeam', 'Gnosis', 'Harmony', 'Moonriver']",115.63072902515584,56970.936180136916,6587590.883754859,False
564,Moonbeam,Manhattan,Yield,"['Polygon', 'Moonbeam']",,56970.936180136916,,True
565,Moonbeam,Convergence,Dexes,"['Ethereum', 'Moonbeam']",34.09926422245012,42652.365315178096,1454414.2745947249,False
566,Moonbeam,PadSwap,Dexes,"['BSC', 'Moonriver', 'Moonbeam']",,41021.935596939984,0.0,False
567,Moonbeam,CougarSwap,Yield,"['Cronos', 'Moonbeam', 'BSC', 'Avalanche', 'Fantom', 'Polygon', 'Harmony', 'Arbitrum']",,28042.63332404191,0.0,True
568,Moonbeam,Midas Capital,Lending,"['Polygon', 'BSC', 'Moonbeam', 'Arbitrum']",,27697.831813078203,,False
569,Moonbeam,Clipper,Dexes,"['Ethereum', 'Optimism', 'Arbitrum', 'Polygon', 'Moonbeam']",,23681.796349459313,,False
570,Moonbeam,WePiggy,Lending,"['Ethereum', 'OKExChain', 'Arbitrum', 'BSC', 'Optimism', 'Harmony', 'Polygon', 'Moonbeam', 'Moonriver', 'Oasis', 'Heco', 'Aurora']",,23121.028428994996,0.0,False
571,Moonbeam,Pickle,Yield Aggregator,"['Ethereum', 'Optimism', 'Arbitrum', 'Polygon', 'Aurora', 'Metis', 'Moonbeam', 'Moonriver', 'OKExChain', 'Cronos', 'Kava', 'Harmony']",193.02437258825987,8793.168048,1697295.7455283336,True
572,Moonbeam,Energyfi,Dexes,['Moonbeam'],31.354952122238313,5275.261918589236,165405.58488963253,False
573,Moonbeam,1Beam,Dexes,['Moonbeam'],,3101.4533460527655,,False
574,Moonbeam,ThorusFi,Dexes,"['Avalanche', 'Moonbeam']",248.4129226295238,2755.563289176352,684517.5301549212,False
575,Moonbeam,Polkamarkets,Prediction Market,"['Ethereum', 'Moonriver', 'Moonbeam']",3091.5057507356923,1763.7893126853007,5452764.803252761,False
576,Moonbeam,Demodyfi,Dexes,"['Moonbeam', 'BSC', 'Ethereum']",18.35220905276666,1578.815849830483,28974.75853191048,False
577,Moonbeam,SunflowerSwap,Farm,['Moonbeam'],,379.088781032802,,False
578,Moonbeam,MyTrade,Dexes,"['Polygon', 'Moonbeam']",,249.39211304566132,0.0,False
579,Moonbeam,Connext,Cross Chain,"['Gnosis', 'Fantom', 'BSC', 'Avalanche', 'Milkomeda C1', 'Polygon', 'Evmos', 'Boba', 'Optimism', 'Ethereum', 'Arbitrum', 'Moonriver', 'Fuse', 'Moonbeam', 'Cronos', 'Harmony']",,169.62769326362,,False
580,Moonbeam,Frax Swap,Dexes,"['Ethereum', 'Dogechain', 'Polygon', 'BSC', 'Arbitrum', 'Avalanche', 'Fantom', 'Moonbeam']",,18.00037406653725,,False
581,Moonbeam,Sushi,,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm', 'Optimism', 'Moonbeam', 'Bittorrent', 'Kava', 'Metis']",,0.830349,,True
582,Moonbeam,Impossible Finance,Launchpad,"['BSC', 'Aurora', 'OKExChain', 'Avalanche', 'Kava', 'Boba', 'Moonbeam']",1946057211.530168,0.0001740946455632259,338798.14048710436,False
583,NEO,Flamingo Finance,Dexes,['NEO'],0.9067618061863,51196572.59192661,46423096.63400339,False
584,NEO,NeoBurger,Liquid Staking,['NEO'],,27862577.27957964,,True
585,NEO,Forthewin Network,Dexes,['NEO'],,1207331.805805996,,False
586,NEO,NUDES,Liquid Staking,['NEO'],,0.0,3700881.2721970165,True
587,NEO,GhostMarket,Liquid Staking,['NEO'],,0.0,594185.3526401204,True
588,KCC,MojitoSwap,Dexes,['KCC'],,31869646.473290294,0.0,False
589,KCC,Torches,Lending,['KCC'],,17537711.093709838,,False
590,KCC,sKCS,Liquid Staking,['KCC'],,1931098.3279302332,,True
591,KCC,KuSwap,Dexes,['KCC'],0.18038983428085226,1449522.6385261875,261479.14855008267,False
592,KCC,KoffeeSwap,Dexes,['KCC'],,383366.0018812153,,False
593,KCC,OpenLeverage,Dexes,"['BSC', 'KCC', 'Ethereum']",,84178.2488248971,0.0,False
594,KCC,O3 Swap,Cross Chain,"['BSC', 'Ethereum', 'Polygon', 'Arbitrum', 'Optimism', 'Avalanche', 'Fantom', 'Cube', 'Bitgert', 'KCC', 'Metis', 'Gnosis', 'Celo', 'Astar']",63.73095145997727,41606.57,2651626.2930861465,False
595,KCC,EmiSwap,Dexes,"['Shiden', 'Ethereum', 'KCC', 'Polygon', 'Astar', 'Avalanche', 'Aurora']",,33508.885877386,0.0,False
596,KCC,Elk,Dexes,"['Polygon', 'Kava', 'Avalanche', 'BSC', 'Fantom', 'Elastos', 'Gnosis', 'Ethereum', 'Cronos', 'Arbitrum', 'Optimism', 'IoTeX', 'Telos', 'Fuse', 'KCC', 'Heco', 'Bittorrent', 'OKExChain', 'Moonriver', 'Harmony', 'Hoo']",70.26992882407274,27366.021553204326,1923008.3867417083,False
597,KCC,DxSale,Launchpad,"['BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Polygon', 'Avalanche', 'CORE', 'Cronos', 'Heco', 'OKExChain', 'KCC', 'Celo', 'Harmony', 'Milkomeda C1', 'Bitgert', 'Dexit', 'Moonriver', 'Dogechain', 'Gnosis', 'smartBCH']",64.93538834353801,23098.08323459146,1499883.0048295609,False
598,KCC,BoringDAO,Cross Chain,"['Bitcoin', 'Litecoin', 'Ethereum', 'Metis', 'Doge', 'IoTeX', 'BSC', 'Aurora', 'Optimism', 'Arbitrum', 'Polygon', 'Avalanche', 'Fantom', 'Heco', 'OKExChain', 'KCC', 'Gnosis', 'Harmony', 'Oasis', 'Boba']",397.99157938393887,9273.781604247612,3690886.9875362255,False
599,KCC,Autofarm,Yield Aggregator,"['BSC', 'Polygon', 'Cronos', 'Fantom', 'Heco', 'Oasis', 'Avalanche', 'OKExChain', 'Moonriver', 'Celo', 'Harmony', 'Velas', 'Gnosis', 'Boba', 'Aurora', 'KCC', 'Wanchain', 'Evmos']",4303.664308039857,4515.807629820059,19434520.118430655,True
600,KCC,Shibance,Dexes,"['BSC', 'KCC']",,4144.116185183835,0.0,False
601,KCC,ABcDeFX,Dexes,"['Kava', 'KCC', 'MultiVAC', 'Fantom', 'Echelon']",,2063.2692783673483,,False
